crop_type,month,temperature_celsius,humidity_percent,pressure_hpa,rainfall_mm,wind_speed_mps,quantity_normalized
Barley,5,21.3,60.6,1009.1,21.6,7.4,0.2468
Wheat,5,22.5,80.5,1009.9,75.4,3.1,0.1674
Soybean,8,31.8,70.1,1002.7,105.4,1.8,0.6916
Sorghum,12,-0.8,44.6,1009.1,31.3,1.6,0.0
Sorghum,10,14.6,86.8,1006.0,103.4,3.7,0.0648
Barley,8,26.4,60.7,1010.8,124.3,5.6,0.3879
Rice,10,20.3,65.2,1012.2,54.3,3.1,0.3208
Corn,5,21.6,59.8,1009.1,38.3,4.7,0.3706
Barley,4,12.7,82.1,1015.6,30.5,5.5,0.0392
Barley,7,25.4,71.7,1017.7,174.8,7.7,0.5238
Sorghum,7,31.8,88.1,1022.2,106.0,2.5,0.7207
Rice,2,-1.0,50.4,1022.6,40.2,3.2,0.0
Cotton,9,23.8,52.5,1015.1,47.6,3.6,0.1928
Tree Nuts,7,32.1,82.4,1016.4,142.3,4.6,0.3802
Wheat,10,10.0,62.6,1018.0,91.5,0.5,0.2221
Hay,3,5.8,62.4,1018.3,25.7,2.1,0.0539
Corn,2,-0.6,66.6,1009.6,60.1,2.4,0.0
Hay,2,0.4,54.9,1012.1,29.7,2.8,0.0
Rice,8,28.6,89.0,1017.5,117.1,3.1,0.3529
Soybean,2,-0.4,55.1,1010.2,39.8,4.5,0.0165
Wheat,1,4.1,57.2,1012.2,52.7,2.6,0.0027
Barley,11,11.2,54.5,1006.8,135.5,3.3,0.1182
Rice,4,19.2,56.5,1018.4,52.0,3.0,0.4901
Barley,5,21.1,57.2,1017.9,43.5,3.4,0.3656
Wheat,12,1.3,51.7,1019.2,87.7,5.4,0.1049
Corn,12,-5.6,53.1,1012.4,138.9,1.6,0.0
Sugar,2,1.8,54.1,1022.1,19.7,4.5,0.0
Soybean,6,33.3,64.0,1011.9,128.4,0.9,0.6741
Sorghum,1,-2.8,54.0,1019.7,22.1,3.3,0.0027
Wheat,11,8.7,63.0,1015.9,75.8,4.0,0.0814
Sugar,4,13.0,69.7,1010.1,51.4,4.8,0.0034
Corn,5,21.6,80.9,1012.5,41.1,7.1,0.2502
Rice,2,2.6,54.8,1011.1,88.0,5.8,0.0043
Sugar,10,14.6,69.7,1017.1,112.3,4.0,0.3624
Corn,10,15.8,57.0,1020.6,75.3,3.0,0.093
Rice,4,14.5,73.3,1012.3,19.9,1.5,0.1493
Wheat,11,10.7,49.5,1013.5,71.5,3.6,0.1686
Sugar,2,8.6,58.7,1010.6,25.7,5.6,0.0045
Cotton,12,0.1,57.7,1015.6,51.0,2.4,0.027
Rice,1,-1.5,54.5,1009.4,23.1,0.8,0.0231
Corn,5,25.8,53.5,1007.7,25.8,2.0,0.5363
Rice,7,25.3,56.3,1009.2,67.7,3.4,0.6808
Tree Nuts,5,27.2,78.1,1010.9,112.3,0.0,0.9059
Tree Nuts,7,29.1,55.0,1019.7,42.3,2.8,0.5505
Wheat,3,10.2,61.9,1015.3,18.8,3.4,0.0
Barley,5,23.9,74.1,1015.3,37.7,1.6,0.2585
Rice,2,-1.0,55.1,1008.2,0.0,3.4,0.0
Barley,1,1.6,58.1,1010.9,51.7,6.8,0.0
Rice,4,12.9,80.0,1009.5,71.0,1.2,0.2784
Soybean,8,32.0,83.5,1011.4,94.9,1.7,0.628
Corn,2,0.3,58.0,1011.3,125.7,0.0,0.0
Tree Nuts,12,-1.5,60.1,1029.4,91.1,5.4,0.0
Wheat,10,15.1,70.4,1016.9,85.6,4.5,0.3341
Corn,11,7.1,55.8,1012.5,114.5,5.3,0.0869
Rice,1,0.7,51.1,1009.2,66.7,3.3,0.0
Barley,2,-2.5,42.2,1016.2,20.4,1.3,0.0286
Tree Nuts,8,30.4,65.2,1015.6,101.7,1.4,0.5878
Sugar,8,31.5,80.5,1013.0,61.0,5.5,0.2435
Soybean,5,26.8,66.0,1017.8,112.9,2.1,0.6056
Rice,8,25.3,76.2,1009.5,74.7,10.5,0.3948
Sorghum,5,26.9,58.1,1007.7,46.2,3.6,0.2979
Rice,5,24.1,67.5,1012.8,50.2,0.0,0.7204
Barley,7,29.8,78.3,1009.6,53.1,2.4,0.1294
Soybean,12,4.9,72.1,1016.9,95.5,0.8,0.0034
Rice,11,10.4,82.4,1009.0,141.7,4.4,0.0737
Sorghum,7,27.5,80.2,1007.4,55.0,2.6,0.5702
Tree Nuts,11,6.1,58.7,1003.1,157.5,2.1,0.0993
Rice,5,23.8,55.4,1011.6,24.2,5.2,0.5083
Soybean,6,28.3,75.2,1014.6,85.7,2.0,0.7062
Tree Nuts,8,28.5,80.1,1014.7,117.5,0.0,0.6771
Sugar,12,5.0,52.6,1005.9,39.3,3.9,0.0
Wheat,3,4.1,62.2,1013.3,10.0,0.8,0.0535
Rice,3,13.1,60.2,1007.8,38.5,2.3,0.1072
Hay,10,9.6,70.0,1005.6,63.5,0.7,0.0775
Barley,7,30.1,66.6,1008.9,148.8,1.8,0.2593
Tree Nuts,8,35.3,85.4,1015.2,130.7,4.1,0.2053
Corn,6,29.8,88.9,1013.4,49.5,3.5,0.5398
Barley,7,32.1,60.5,1018.8,77.8,7.3,0.1657
Hay,6,28.4,71.5,1027.4,51.9,3.9,0.1807
Barley,6,32.7,61.5,1010.9,95.7,5.5,0.0376
Tree Nuts,11,7.4,62.5,1007.4,111.7,5.0,0.0333
Sorghum,11,6.8,50.5,1007.0,51.1,0.1,0.0
Corn,3,3.2,77.0,1020.2,139.2,3.7,0.0593
Tree Nuts,12,2.2,71.0,1007.1,113.0,0.1,0.0647
Rice,8,25.4,82.6,1010.7,80.9,1.0,0.6407
Sorghum,7,26.6,78.3,1022.4,89.7,2.0,0.7171
Wheat,3,1.3,76.4,1011.4,63.4,1.6,0.0248
Rice,3,7.4,75.0,1012.8,25.1,1.4,0.0
Barley,10,12.8,53.1,1011.3,88.5,4.3,0.1266
Wheat,2,4.5,72.1,1014.6,58.9,3.4,0.0008
Tree Nuts,1,3.2,55.7,1015.5,26.4,5.6,0.0351
Soybean,4,10.5,51.3,1015.9,28.9,9.0,0.0
Sorghum,3,8.3,49.2,1013.4,3.8,3.7,0.0
Corn,10,15.7,70.9,1013.3,135.1,3.2,0.0979
Tree Nuts,11,1.1,47.1,1017.3,63.6,5.1,0.0123
Sugar,2,-3.6,50.1,1006.0,0.0,0.5,0.0073
Wheat,8,31.0,68.5,1010.6,123.1,4.0,0.503
Corn,7,25.3,74.2,1017.7,83.6,4.1,0.7641
Wheat,1,-3.8,43.2,1014.2,24.4,2.7,0.0654
Cotton,4,11.3,68.1,1020.3,61.7,5.2,0.2823
Sorghum,12,1.5,72.5,1017.5,74.3,0.7,0.0
Cotton,5,18.0,62.7,1019.1,56.4,5.8,0.5668
Rice,12,3.1,59.7,1020.6,58.0,1.9,0.0
Hay,2,2.7,64.2,1009.7,181.1,1.7,0.0914
Cotton,12,0.5,61.6,1010.1,81.1,0.9,0.0
Rice,6,29.4,75.0,1012.6,57.4,2.0,0.382
Rice,12,-3.1,48.6,1007.0,26.0,3.2,0.0115
Soybean,12,6.9,70.2,1016.8,85.5,5.8,0.0
Tree Nuts,5,23.7,68.4,1021.6,34.6,4.2,0.4134
Wheat,1,0.4,51.1,1017.5,88.6,0.0,0.0
Corn,7,31.6,69.8,999.0,43.5,0.4,0.3466
Corn,7,23.6,70.4,1009.4,43.5,2.3,0.5618
Rice,12,-3.0,72.2,1017.1,74.9,6.6,0.0
Tree Nuts,11,3.3,61.5,1015.9,93.7,0.9,0.0772
Hay,9,22.7,76.8,1006.3,120.1,5.0,0.7488
Rice,7,31.0,75.3,1018.8,110.6,3.4,0.3353
Wheat,6,31.5,70.1,1020.5,64.7,0.8,0.2969
Soybean,7,30.3,97.9,1013.7,42.6,3.5,0.523
Corn,3,6.9,63.6,1008.4,49.0,3.3,0.0
Corn,3,14.5,76.0,1001.4,0.0,1.4,0.0363
Barley,6,21.3,87.2,1012.4,66.6,3.1,0.4962
Cotton,2,-4.2,46.3,1015.8,61.5,2.9,0.0417
Hay,5,20.4,74.7,1014.2,57.7,4.3,0.0873
Hay,12,1.9,67.6,1023.0,109.4,0.5,0.0304
Barley,8,27.0,74.4,1008.1,105.0,3.8,0.3335
Cotton,5,21.6,61.5,1011.0,122.5,3.8,0.8133
Soybean,11,1.2,65.3,1014.3,72.3,4.6,0.0
Rice,1,-0.6,60.7,1015.5,55.5,5.9,0.0
Sugar,9,22.6,79.1,1017.5,101.3,1.6,0.6404
Wheat,11,5.5,39.8,1011.9,71.3,2.0,0.0543
Cotton,3,5.9,73.4,1004.5,28.8,3.4,0.1317
Rice,8,27.8,77.1,1014.0,50.1,0.6,0.31
Barley,4,16.3,82.6,1011.6,27.4,0.0,0.1309
Tree Nuts,3,10.3,55.5,1001.7,34.8,3.6,0.0073
Cotton,7,28.1,56.1,1016.7,160.2,2.6,0.5676
Corn,5,21.3,72.2,1006.1,70.8,0.0,0.5608
Hay,2,6.9,44.1,1019.8,14.7,4.2,0.0
Sugar,9,23.6,69.0,1015.3,65.6,1.0,0.4626
Corn,1,-0.5,60.7,1021.0,77.8,6.3,0.0
Rice,5,23.8,68.5,1008.0,138.4,1.9,0.7947
Barley,2,7.8,55.8,1018.4,2.4,0.9,0.0586
Sorghum,11,7.0,71.8,1017.2,62.6,5.8,0.0
Cotton,8,31.7,69.4,1008.3,72.4,0.5,0.2681
Hay,1,0.8,69.3,1018.1,23.4,1.2,0.0
Rice,8,26.6,85.4,1017.3,83.7,4.6,0.5658
Barley,8,25.6,78.1,1017.2,146.2,2.1,0.5393
Soybean,11,6.3,62.3,1019.9,40.0,3.9,0.0103
Tree Nuts,9,23.0,62.6,1014.6,116.5,3.7,0.3766
Soybean,4,16.7,53.3,1017.3,0.0,0.5,0.0
Sugar,1,2.9,60.4,1015.5,14.5,3.6,0.0708
Tree Nuts,9,24.8,72.2,1007.7,86.2,0.8,0.4496
Wheat,4,17.0,56.4,1013.4,23.6,0.0,0.1105
Cotton,11,12.3,84.8,1014.6,69.0,0.8,0.0792
Sorghum,6,27.6,89.6,1016.4,79.5,2.5,0.6605
Barley,10,15.6,59.5,1012.1,116.2,6.0,0.2592
Rice,12,4.2,57.8,1024.5,97.9,2.6,0.0
Wheat,3,16.3,76.4,1007.3,16.2,3.3,0.0
Barley,9,25.2,61.0,1008.8,229.0,3.8,0.4654
Rice,9,25.4,62.2,1018.3,194.3,5.8,0.3082
Sugar,4,16.7,68.5,1011.0,36.5,5.0,0.0311
Corn,8,26.7,63.0,1017.0,65.2,3.4,0.5305
Soybean,6,28.2,65.4,1009.4,52.3,0.7,0.5707
Rice,6,35.1,63.0,1009.6,60.1,3.6,0.1311
Cotton,10,19.7,58.4,1010.8,133.2,1.4,0.2303
Tree Nuts,9,20.5,64.8,1017.0,65.3,2.3,0.1566
Soybean,12,4.2,55.0,1023.8,150.8,2.3,0.0
Cotton,3,7.5,40.8,1011.0,47.3,3.1,0.1543
Barley,1,0.5,62.5,1008.5,106.2,3.9,0.0713
Soybean,6,27.3,92.6,1007.8,84.7,9.1,0.5242
Corn,7,32.2,66.5,1021.0,69.9,6.2,0.3587
Wheat,11,5.8,62.2,1012.5,177.9,6.0,0.0265
Cotton,7,27.2,75.1,1016.5,55.7,5.8,0.2991
Sugar,10,19.1,62.0,1007.3,57.4,3.6,0.3994
Sugar,10,10.3,70.9,1013.5,122.3,0.0,0.2269
Tree Nuts,2,2.5,57.5,1018.4,25.2,3.9,0.0691
Wheat,2,3.9,57.4,1013.9,0.5,6.0,0.0728
Corn,1,3.3,52.8,1009.3,12.9,4.1,0.0436
Rice,10,14.8,70.0,1013.7,148.7,2.7,0.1479
Hay,8,29.0,66.6,1007.7,191.3,3.6,0.7324
Soybean,4,19.3,90.6,1012.2,2.4,1.9,0.0
Wheat,1,-4.1,63.9,1015.6,51.5,2.9,0.0
Soybean,4,19.7,65.5,1013.7,45.9,5.3,0.0918
Barley,5,20.3,61.6,1009.6,105.6,1.5,0.5544
Wheat,11,8.3,63.2,1012.6,83.6,1.3,0.1583
Rice,6,30.3,83.6,1005.6,26.3,5.6,0.2029
Soybean,9,19.3,66.7,1015.8,69.5,2.7,0.0732
Rice,11,8.1,61.1,1010.7,81.4,4.6,0.1118
Rice,2,0.8,72.9,1013.8,12.9,1.6,0.0173
Sugar,4,15.9,79.7,1024.2,50.5,3.2,0.1289
Corn,6,29.3,72.2,1004.2,97.4,0.7,0.6931
Barley,1,5.0,53.7,1015.2,91.6,3.6,0.0201
Hay,7,30.1,77.4,1012.0,60.2,3.1,0.3789
Corn,6,27.6,73.9,1010.6,118.7,1.3,0.8462
Rice,7,30.3,88.0,1018.7,132.1,6.8,0.3301
Barley,8,27.6,86.5,1014.5,46.3,6.1,0.1531
Sugar,7,31.6,71.9,1011.4,79.9,4.2,0.2843
Sugar,2,2.6,67.4,1011.7,25.8,7.5,0.0
Rice,4,13.6,56.8,1004.2,30.4,3.9,0.1826
Sorghum,1,-3.8,42.9,1013.6,40.5,2.7,0.04
Barley,6,29.9,81.3,1010.0,76.7,3.7,0.1501
Cotton,12,-0.1,71.4,1012.7,40.9,3.5,0.0218
Tree Nuts,2,1.2,50.4,1008.8,0.0,0.8,0.0757
Soybean,8,26.0,72.4,1017.8,49.0,3.4,0.5424
Sugar,10,12.9,60.4,1011.4,64.5,2.8,0.1879
Soybean,6,22.6,69.3,1010.9,58.9,4.4,0.2443
Wheat,1,2.5,53.0,1014.0,15.2,0.8,0.0438
Sorghum,1,-1.6,67.8,1014.1,20.9,2.0,0.0045
Soybean,12,2.5,50.8,1018.5,95.9,7.4,0.0211
Wheat,7,32.4,82.2,1013.9,44.9,5.3,0.3539
Cotton,7,26.4,78.9,1012.2,125.2,3.2,0.6278
Rice,3,5.6,62.0,1016.1,46.3,1.3,0.017
Tree Nuts,11,7.1,67.8,1010.8,78.8,2.3,0.0411
Barley,6,21.3,63.3,1010.6,46.2,4.5,0.3784
Tree Nuts,11,9.5,59.5,1007.5,121.9,1.5,0.0
Sorghum,7,28.3,73.7,1006.7,108.0,2.3,0.8406
Sorghum,4,11.1,68.6,1015.3,10.1,0.7,0.0431
Cotton,8,29.2,91.2,1015.9,130.7,3.4,0.346
Corn,12,3.5,56.7,1018.2,156.4,3.4,0.0657
Sugar,8,29.2,63.1,1008.7,87.0,4.3,0.4479
Sorghum,1,3.7,58.0,1015.9,42.2,2.8,0.0412
Barley,5,24.1,74.5,1014.1,46.1,7.6,0.2024
Barley,7,27.6,78.7,1008.1,172.2,2.9,0.4231
Barley,2,5.8,47.0,1004.6,39.1,7.6,0.0
Corn,9,23.2,69.1,1012.3,81.7,4.2,0.3791
Soybean,11,7.7,65.0,1014.8,88.7,4.6,0.0344
Barley,4,12.3,66.9,1015.4,142.6,0.0,0.27
Hay,3,10.4,62.5,1002.8,0.0,1.5,0.0
Cotton,6,27.2,84.1,1015.2,0.0,2.1,0.0
Tree Nuts,7,31.9,79.9,1007.0,64.0,0.0,0.4291
Barley,12,4.0,67.9,1008.1,131.5,1.3,0.0
Corn,6,24.7,69.4,1011.7,78.7,2.9,0.8533
Corn,3,7.1,54.1,1007.9,73.6,5.3,0.0
Sugar,7,28.3,92.4,1000.9,123.6,1.5,0.5449
Soybean,9,18.5,71.4,1008.6,85.0,5.4,0.0
Corn,10,14.5,60.3,1007.6,69.9,2.4,0.1098
Corn,7,29.9,72.9,1007.2,63.9,6.0,0.43
Tree Nuts,1,5.0,66.4,1015.8,26.3,0.3,0.0
Barley,2,-1.7,64.7,1019.4,57.6,0.4,0.0415
Soybean,8,30.7,72.4,1010.1,105.1,7.6,0.5987
Corn,2,1.3,66.2,1016.0,84.1,0.0,0.019
Cotton,2,-1.8,29.7,1008.9,125.5,2.1,0.0378
Wheat,12,1.1,43.6,1005.3,84.1,3.5,0.0
Tree Nuts,7,28.8,68.9,1009.9,82.0,1.0,0.7354
Soybean,3,5.0,69.4,1015.5,62.7,2.0,0.0567
Rice,9,21.0,75.1,1010.9,78.3,1.8,0.5703
Barley,2,5.7,61.1,1013.9,86.6,0.6,0.0
Sugar,6,25.0,69.2,1022.2,82.0,1.9,0.461
Sugar,6,27.0,72.9,1012.0,119.5,4.5,0.5149
Wheat,7,28.9,82.2,1017.4,67.7,2.8,0.4101
Sugar,4,19.3,56.3,1007.5,36.8,1.0,0.1608
Tree Nuts,12,-1.6,71.7,1018.7,85.6,3.4,0.0217
Hay,10,10.0,75.9,1008.0,61.1,3.8,0.0246
Barley,7,33.5,73.1,1008.0,48.2,3.0,0.1281
Sorghum,2,-1.0,46.6,1008.0,26.1,7.1,0.0
Sorghum,5,20.3,61.9,1012.7,90.7,2.9,0.2866
Sugar,3,7.3,62.9,1016.4,109.8,2.8,0.0916
Hay,10,13.8,64.8,1014.0,115.8,2.1,0.2128
Rice,5,28.4,64.2,1016.2,58.6,5.0,0.4224
Tree Nuts,5,27.5,93.3,1009.3,22.2,4.7,0.3872
Soybean,9,22.0,60.6,1009.9,69.2,5.1,0.1411
Sorghum,5,24.9,79.0,1004.6,92.3,3.9,0.5019
Sugar,8,22.2,72.3,1005.6,147.0,7.1,0.7524
Cotton,3,11.2,57.7,1009.6,0.0,1.7,0.0
Tree Nuts,4,15.7,50.0,1014.8,9.3,3.3,0.0015
Soybean,3,8.0,59.7,1018.5,25.2,4.4,0.0102
Rice,10,15.4,52.1,1017.5,118.1,2.6,0.1922
Hay,3,7.2,53.1,1011.7,5.2,6.3,0.0
Soybean,8,28.6,75.6,1014.2,147.8,1.5,0.8584
Sugar,10,21.5,71.4,1009.5,141.9,3.8,0.6395
Wheat,4,15.9,61.4,1019.5,39.6,3.8,0.0096
Hay,4,17.0,64.9,1011.9,39.6,4.3,0.0
Rice,4,13.5,78.3,1011.2,120.1,4.2,0.2674
Sorghum,12,4.4,70.9,1015.3,74.7,0.5,0.0
Soybean,9,20.8,60.2,1009.9,221.8,0.0,0.1779
Sugar,12,4.7,24.6,1010.8,38.9,2.9,0.0369
Barley,6,24.5,80.8,1020.9,120.2,7.0,0.4214
Cotton,9,20.9,81.3,1010.6,110.5,3.2,0.4373
Tree Nuts,7,27.6,68.7,1015.0,134.5,0.0,0.8493
Hay,11,8.4,74.3,1010.5,68.8,4.6,0.0261
Sugar,11,11.6,68.7,1016.3,71.9,4.8,0.0881
Soybean,10,18.9,90.1,1017.2,192.2,3.2,0.0
Barley,3,5.1,35.3,1015.7,0.0,6.9,0.007
Barley,3,3.3,72.3,1016.4,40.6,3.7,0.0
Tree Nuts,2,2.8,63.4,1020.4,44.6,1.7,0.0596
Soybean,9,21.7,73.5,1017.0,147.7,3.0,0.2676
Barley,10,18.5,62.1,1015.9,127.4,4.6,0.3736
Soybean,1,2.8,47.8,1010.1,35.4,5.4,0.0272
Barley,8,27.6,77.7,1010.5,60.4,6.5,0.2766
Corn,11,6.4,59.2,1019.5,150.4,1.9,0.0
Tree Nuts,3,9.4,79.9,1009.8,7.3,1.7,0.0264
Hay,5,29.2,81.7,1010.6,20.0,4.7,0.0772
Barley,3,10.8,75.2,1014.9,1.0,0.0,0.0439
Soybean,5,26.6,76.7,1015.3,66.4,4.1,0.4094
Barley,8,28.5,87.6,1013.6,66.3,1.8,0.291
Corn,12,-0.0,61.5,1010.5,85.8,4.0,0.0
Tree Nuts,10,15.4,65.0,1016.2,58.3,3.5,0.0
Rice,3,13.0,59.6,1019.2,3.2,6.3,0.0109
Cotton,7,26.7,57.6,1017.0,50.8,8.0,0.363
Sorghum,9,21.3,71.4,1007.7,115.0,3.3,0.371
Corn,9,22.1,54.8,1014.9,85.3,5.1,0.3207
Cotton,3,5.4,61.7,1013.1,0.0,2.7,0.0986
Cotton,7,33.3,75.2,1011.7,195.4,3.8,0.2091
Corn,6,26.0,89.8,1011.3,43.8,1.1,0.6689
Tree Nuts,10,16.9,68.1,1009.4,74.1,3.0,0.0665
Barley,11,7.9,58.0,1017.0,104.1,1.7,0.0018
Rice,4,16.0,70.9,1014.1,35.7,1.3,0.2881
Barley,4,16.8,62.3,1020.7,71.5,4.5,0.2497
Hay,10,9.9,52.4,1006.3,88.4,1.7,0.0731
Sorghum,1,-1.8,46.7,1015.7,27.7,0.0,0.0
Barley,12,2.9,57.5,1019.3,95.9,1.4,0.0
Wheat,4,10.4,47.9,1009.1,37.7,3.9,0.0
Rice,7,30.5,71.0,1011.6,104.0,0.0,0.3657
Rice,9,18.6,80.4,1011.3,105.7,0.0,0.4384
Sorghum,4,11.1,56.8,1014.9,34.2,4.6,0.031
Hay,12,3.3,45.0,1010.9,77.5,7.6,0.0
Sorghum,1,-2.3,51.1,1015.3,18.5,2.9,0.0
Hay,2,8.0,42.2,1009.9,1.8,4.3,0.0
Cotton,3,4.4,66.8,1003.4,12.4,2.4,0.0337
Corn,11,5.9,53.5,1016.6,50.7,4.3,0.0
Cotton,11,11.8,51.2,1010.9,61.7,0.1,0.0991
Cotton,2,2.1,57.1,1012.0,19.0,0.7,0.0278
Soybean,9,23.7,72.9,1021.4,80.3,4.9,0.3594
Sorghum,12,3.5,54.9,1005.2,98.6,1.7,0.0554
Sugar,8,24.6,69.0,1009.9,63.5,6.6,0.5081
Sorghum,9,14.4,70.2,1016.1,137.7,1.0,0.0603
Sugar,2,-2.6,51.4,1017.1,4.7,4.4,0.0717
Corn,3,9.9,67.6,1014.0,94.4,4.4,0.0
Corn,11,5.9,71.5,1014.1,100.5,3.3,0.0
Soybean,8,30.1,69.7,1020.5,89.9,5.5,0.5761
Sorghum,5,26.0,74.0,1013.8,37.8,6.6,0.3003
Cotton,5,20.4,72.2,1015.1,27.8,2.6,0.5663
Soybean,10,18.7,71.5,1011.6,78.6,1.2,0.0203
Corn,7,31.5,62.2,1009.5,101.6,0.9,0.4995
Corn,12,2.6,31.3,1014.1,46.5,2.3,0.0
Sugar,2,3.3,62.6,1012.8,83.7,7.4,0.0848
Sorghum,3,12.7,77.4,1010.3,14.7,2.5,0.0184
Cotton,4,14.8,61.7,1004.8,52.2,1.8,0.3817
Sugar,8,24.6,70.6,1019.8,136.3,2.0,0.7933
Soybean,6,26.6,68.8,1004.4,86.5,0.0,0.7377
Tree Nuts,12,1.1,58.6,1022.4,240.9,3.0,0.0
Hay,3,10.1,57.3,1013.7,44.9,0.8,0.0
Sugar,4,14.5,66.3,1013.5,0.0,5.2,0.0
Sugar,5,24.2,70.8,1011.0,9.7,3.3,0.0806
Hay,11,9.6,52.3,1009.3,80.9,0.4,0.0643
Corn,11,6.9,60.9,1016.4,75.9,3.0,0.0568
Sorghum,3,9.3,58.6,1003.1,3.3,3.3,0.0171
Tree Nuts,2,-3.3,54.8,1013.2,162.0,3.7,0.0359
Hay,3,9.4,81.1,1017.7,1.2,2.8,0.0644
Hay,6,31.1,65.0,1015.9,69.5,3.8,0.0959
Hay,2,1.8,69.5,1011.6,27.2,2.7,0.0053
Cotton,4,13.7,52.3,1006.5,18.5,2.1,0.2039
Soybean,10,16.3,64.2,1010.4,84.2,3.4,0.06
Tree Nuts,8,24.3,79.2,1013.0,107.1,4.3,0.6571
Rice,5,15.5,58.3,1014.9,0.0,0.0,0.016
Wheat,4,12.3,67.8,1006.0,1.7,3.5,0.0
Soybean,3,8.5,61.2,1009.2,23.3,0.0,0.0
Sorghum,5,21.9,61.5,1006.8,4.4,1.9,0.0
Hay,2,2.9,53.9,1013.5,48.0,1.4,0.0
Sugar,9,22.4,55.0,1012.1,83.0,0.1,0.5832
Barley,3,4.1,71.3,1016.0,58.0,6.0,0.011
Barley,11,8.7,57.5,1015.7,82.5,2.8,0.0591
Corn,5,23.1,71.3,1022.3,103.3,3.3,0.812
Sorghum,6,26.2,67.0,1010.9,17.2,6.5,0.2098
Tree Nuts,11,1.1,68.0,1017.8,128.8,6.3,0.0
Cotton,12,0.2,47.2,1012.2,43.1,1.0,0.0
Barley,9,25.4,62.2,1012.0,111.6,5.0,0.2757
Wheat,2,6.7,44.4,1006.4,66.4,2.8,0.0
Sugar,2,6.1,55.6,1007.2,60.3,0.0,0.0
Tree Nuts,2,-0.2,52.8,1016.2,19.4,5.6,0.0703
Rice,3,3.0,48.2,1022.1,55.4,1.4,0.0747
Sorghum,12,3.4,56.4,1022.4,83.6,4.0,0.0
Sugar,1,1.4,49.3,1007.7,40.8,4.5,0.0
Tree Nuts,11,10.4,53.4,1011.7,117.1,5.6,0.0
Rice,3,10.3,56.8,1013.2,53.5,2.3,0.1366
Cotton,12,1.0,55.0,1009.9,90.0,4.2,0.0536
Hay,1,-2.9,57.5,1007.1,26.7,3.3,0.0
Corn,1,0.5,47.0,1010.3,52.2,1.8,0.0
Soybean,9,18.3,64.9,1024.0,118.8,8.0,0.0027
Soybean,5,24.8,63.5,1011.1,62.2,4.8,0.3252
Tree Nuts,5,20.4,75.8,1008.2,89.4,0.7,0.4825
Tree Nuts,4,15.5,71.7,1021.0,42.0,3.9,0.0251
Soybean,2,2.7,47.4,1013.5,89.8,4.8,0.0603
Soybean,6,26.8,72.7,1011.5,81.5,2.0,0.592
Wheat,2,3.4,63.5,1009.7,69.6,6.4,0.0766
Tree Nuts,3,9.5,48.4,1015.6,12.2,4.5,0.0314
Wheat,6,23.0,80.9,1010.4,65.9,4.8,0.2426
Wheat,5,20.8,59.7,1013.4,22.0,6.0,0.0
Tree Nuts,1,4.4,33.3,1015.0,20.9,3.5,0.0
Rice,6,28.9,60.7,1004.3,116.8,2.8,0.414
Wheat,10,12.4,67.9,1015.6,60.1,3.1,0.2905
Hay,12,6.5,51.6,1015.2,57.8,4.0,0.0
Rice,11,8.0,61.6,1018.3,98.5,2.7,0.0657
Barley,6,22.4,75.5,1012.9,76.6,1.3,0.5405
Sorghum,3,17.4,57.1,1005.9,12.7,3.1,0.0
Tree Nuts,4,16.3,64.4,1015.1,36.4,4.2,0.0
Corn,7,26.4,82.4,1015.0,57.8,1.1,0.6325
Rice,4,14.7,51.1,1010.8,21.5,4.9,0.1413
Sugar,4,13.0,62.1,1010.5,10.6,4.2,0.0
Barley,9,21.0,73.0,1016.6,182.3,1.5,0.6867
Rice,12,-1.0,61.4,1015.6,27.9,5.8,0.0872
Sorghum,6,29.3,51.9,1014.4,58.6,2.0,0.5147
Sugar,5,19.7,79.0,1010.9,77.3,0.0,0.2954
Barley,5,17.8,74.6,1019.6,39.0,0.0,0.2556
Cotton,1,-3.7,43.5,1006.2,54.7,0.0,0.0338
Sorghum,8,25.9,78.7,1022.2,112.5,5.9,0.6946
Cotton,6,32.2,91.5,1009.3,104.4,1.7,0.347
Rice,11,5.8,63.6,1014.7,57.8,3.4,0.0634
Soybean,10,17.7,71.7,1015.1,97.3,3.8,0.0
Corn,7,30.7,61.5,1016.6,64.5,5.4,0.352
Hay,1,-5.3,30.1,1019.4,116.9,3.8,0.0
Rice,12,1.8,50.4,1008.0,26.1,6.2,0.0
Rice,3,6.6,62.6,1008.9,28.8,1.5,0.1167
Cotton,2,-2.7,61.3,1009.4,135.1,1.2,0.0528
Cotton,12,2.7,63.4,1013.3,155.3,0.0,0.0
Wheat,10,15.2,84.7,1015.7,57.0,0.0,0.305
Cotton,10,15.4,70.2,1010.6,125.6,4.2,0.191
Sugar,4,20.8,71.9,1018.3,92.2,0.0,0.1776
Sorghum,7,32.9,69.6,1015.3,90.8,4.7,0.5677
Corn,6,26.8,80.9,1019.6,62.2,0.0,0.6841
Tree Nuts,4,18.7,57.9,1011.5,72.3,2.5,0.2435
Sorghum,12,9.5,74.7,1013.9,61.8,2.6,0.0
Wheat,4,18.6,59.0,1015.7,58.2,3.0,0.0497
Barley,7,34.6,74.3,1013.8,143.9,4.4,0.0965
Corn,8,29.1,85.8,1020.2,74.5,2.3,0.4943
Sorghum,3,9.0,57.9,1009.2,0.0,5.8,0.0019
