crop_type,month,temperature_celsius,humidity_percent,pressure_hpa,rainfall_mm,wind_speed_mps,quantity_normalized
Soybeans,5,20.4,73.4,1014.3,51.5,0.1,0.1504
Hay & Forages,11,10.2,63.0,1013.5,126.1,2.0,0.1211
Hay & Forages,11,9.2,65.7,1018.4,94.0,1.0,0.1227
Dry Beans,7,27.6,94.4,1020.1,111.1,6.2,0.7875
Sugar Beets,3,8.8,56.8,999.7,82.4,3.4,0.0
Soybeans,6,25.8,60.0,1008.4,181.7,3.4,0.5827
Tomatoes,6,31.4,76.4,1010.6,25.4,2.3,0.2611
Oranges,8,27.0,83.8,1015.7,48.7,3.0,0.331
Wheat,2,2.6,74.2,1018.6,50.0,0.0,0.0
Hay & Forages,10,15.8,87.5,1011.1,77.0,5.9,0.2861
Sugar Beets,8,27.0,82.5,1018.3,133.1,3.3,0.3125
Rice,12,7.6,58.2,1015.5,64.3,3.4,0.0
Dry Beans,8,30.5,70.7,1012.5,117.6,2.1,0.7832
Sunflowers,11,4.6,80.9,1010.6,77.2,3.8,0.0264
Canola,9,19.8,61.4,1017.5,193.0,1.1,0.675
Sugar Beets,9,28.6,82.2,1004.8,162.3,0.0,0.3098
Barley,4,16.9,53.5,1010.9,32.5,1.1,0.0545
Dry Beans,4,15.5,63.0,1010.0,113.5,3.8,0.1031
Corn,2,-6.0,48.7,1009.8,12.5,5.8,0.0674
Cotton,12,-0.1,40.8,1009.9,142.4,6.7,0.0
Almonds,11,10.4,56.4,1005.2,42.0,1.5,0.1815
Tomatoes,5,19.9,69.6,1015.8,75.3,3.0,0.1811
Oranges,10,15.7,58.9,1007.3,87.3,0.3,0.265
Wheat,9,20.2,88.6,1009.0,116.2,2.8,0.7393
Rice,12,4.8,53.7,1017.1,138.0,1.5,0.0466
Almonds,8,26.0,75.9,1009.8,127.4,6.3,0.6032
Corn,9,26.2,71.8,1006.0,55.5,1.7,0.3589
Dry Beans,8,25.9,70.6,1014.5,112.7,1.6,0.822
Grapes,6,28.2,74.7,1012.6,64.5,4.9,0.3283
Sugar Beets,7,30.0,57.2,1011.1,43.7,1.4,0.1451
Sorghum,6,27.0,82.3,1009.8,134.6,0.7,0.4774
Peanuts,8,26.6,71.9,1016.4,105.5,8.6,0.5084
Dry Beans,7,29.5,79.8,1012.2,79.4,3.3,0.7375
Hay & Forages,1,0.5,57.8,1006.4,52.1,0.3,0.0
Peanuts,10,15.9,52.4,1017.1,82.7,3.8,0.0
Apples,12,1.0,55.1,1013.4,39.9,1.5,0.0
Corn,9,20.4,95.5,1010.4,83.7,0.3,0.283
Canola,10,7.6,58.8,1014.2,84.7,0.0,0.1581
Potatoes,10,14.4,66.7,1013.9,84.1,3.8,0.1367
Sugar Beets,6,24.7,77.6,1006.2,216.3,2.9,0.6636
Dry Beans,1,-1.7,41.5,1017.4,16.2,1.5,0.0
Dry Beans,10,14.2,62.2,1016.1,151.9,2.3,0.0917
Tomatoes,10,14.0,64.5,1014.5,83.5,1.8,0.1991
Potatoes,3,5.6,55.8,1020.2,1.2,1.7,0.0226
Cotton,10,15.7,66.7,1022.2,88.2,2.3,0.1609
Soybeans,10,14.8,63.2,1015.6,112.4,2.4,0.006
Corn,8,24.6,75.7,1015.2,126.9,1.1,0.7066
Peanuts,6,29.3,68.5,1013.7,91.4,0.0,0.7291
Rice,9,19.2,93.4,1017.2,112.6,5.9,0.432
Hay & Forages,3,5.2,45.9,1008.3,37.6,5.7,0.0
Apples,9,24.1,62.6,1014.5,69.5,5.1,0.3988
Apples,2,4.9,57.0,1018.1,19.6,3.7,0.0937
Sunflowers,3,8.2,53.2,1012.6,69.2,0.8,0.0498
Wheat,2,1.5,71.0,1008.7,94.9,2.1,0.0089
Hay & Forages,5,25.3,65.9,1013.7,30.5,1.8,0.0628
Lettuce,8,30.1,61.7,1012.6,112.1,0.0,0.5574
Tomatoes,12,6.3,48.1,1005.7,76.9,4.4,0.0151
Almonds,10,18.4,58.9,1006.6,152.4,2.9,0.8075
Hay & Forages,9,26.3,74.3,1006.3,95.4,1.7,0.7292
Sorghum,7,31.5,79.3,1004.3,90.3,4.8,0.3233
Rice,4,17.2,64.4,1009.8,239.0,4.3,0.4717
Dry Beans,3,6.6,59.6,1018.7,105.9,5.0,0.0391
Canola,9,19.8,85.7,1016.1,152.1,4.1,0.6525
Tomatoes,3,7.3,65.0,1009.7,30.8,4.3,0.0186
Sugar Beets,4,15.9,38.8,1009.2,24.1,1.0,0.149
Lettuce,3,10.0,52.6,1025.3,77.4,4.4,0.0
Tomatoes,8,29.7,82.3,1006.5,93.3,1.8,0.9657
Wheat,11,8.1,53.1,1022.0,77.0,0.3,0.0606
Lettuce,11,3.7,51.4,1012.7,104.9,1.2,0.036
Soybeans,11,7.3,45.4,1014.2,88.7,2.1,0.0
Cotton,6,29.3,73.1,1002.7,28.4,3.9,0.2992
Soybeans,12,-2.0,43.7,1017.6,115.4,3.1,0.0
Grapes,6,29.3,70.0,1017.0,68.3,0.0,0.3725
Sugar Beets,5,24.1,67.8,1020.7,10.4,3.8,0.0299
Corn,12,-3.0,65.1,1012.9,157.3,1.9,0.0
Peanuts,12,-1.9,71.8,1020.9,105.4,5.3,0.0
Lettuce,6,30.8,70.1,1011.5,109.5,3.4,0.8014
Corn,5,20.7,68.2,1016.6,42.9,2.8,0.395
Corn,10,11.1,54.0,1012.6,172.6,0.4,0.1528
Barley,11,6.3,58.7,1008.0,60.5,2.9,0.0
Cotton,7,32.3,75.6,1019.6,135.5,2.9,0.4143
Cotton,10,13.9,70.8,1012.3,83.7,4.2,0.2516
Canola,6,24.5,67.3,1009.3,89.5,1.4,0.7411
Oranges,10,16.6,75.7,1012.0,118.5,4.9,0.4241
Canola,4,10.9,56.4,1014.3,34.7,1.0,0.004
Grapes,8,28.1,89.9,1009.5,99.9,0.0,0.8031
Canola,6,29.0,86.1,1012.5,50.8,3.7,0.3374
Sorghum,12,-0.7,43.3,1003.8,47.6,1.8,0.0535
Soybeans,8,25.6,83.8,1023.2,83.0,5.6,0.5545
Sugar Beets,6,32.3,63.4,1004.2,121.1,3.6,0.0876
Wheat,5,23.1,78.1,1021.2,72.4,6.6,0.2157
Wheat,1,3.0,51.8,1012.3,96.9,2.6,0.0691
Lettuce,4,14.8,69.3,1012.2,11.0,3.2,0.0651
Sunflowers,1,5.0,36.7,1013.1,51.6,3.6,0.0057
Potatoes,8,26.6,73.0,1011.7,121.8,2.3,0.719
Sugar Beets,5,24.0,75.7,1018.9,39.6,3.0,0.2185
Soybeans,1,-4.1,62.1,1005.4,46.1,3.9,0.0
Soybeans,10,14.8,59.7,1009.1,58.6,4.4,0.0
Lettuce,11,9.5,78.2,1006.1,75.9,1.0,0.0052
Barley,8,27.1,60.5,1009.8,76.3,3.6,0.5997
Lettuce,6,26.4,66.3,1013.1,69.0,0.0,0.862
Wheat,11,1.9,45.5,1012.2,131.8,2.9,0.0
Sunflowers,12,3.9,58.8,1011.7,57.1,1.4,0.0
Cotton,12,-2.1,53.6,1015.3,30.8,4.1,0.0124
Rice,6,31.3,76.2,1008.9,20.7,2.3,0.1964
Sorghum,7,28.3,77.6,1008.6,95.7,2.6,0.441
Sugar Beets,12,10.5,47.1,1008.6,116.5,1.1,0.0262
Rice,10,14.5,59.4,1013.0,78.3,2.8,0.2535
Barley,12,-3.6,54.5,1016.3,57.6,3.1,0.0233
Peanuts,10,15.7,62.4,1011.5,114.9,6.4,0.0951
Lettuce,6,30.3,76.2,1007.9,75.2,2.1,0.8746
Grapes,7,30.1,67.0,1011.4,111.8,4.5,0.5869
Tomatoes,9,23.6,66.4,1017.0,259.9,0.8,0.6689
Grapes,2,0.7,47.9,1009.0,11.8,2.9,0.0112
Sunflowers,3,6.5,64.1,1016.5,17.6,0.0,0.0
Sorghum,4,13.9,58.1,1003.9,0.0,4.6,0.0
Corn,1,2.3,65.4,1007.7,0.0,3.2,0.0
Almonds,1,6.7,48.7,1010.0,44.2,4.5,0.0
Oranges,12,-6.9,43.2,1014.4,52.6,4.5,0.0
Sunflowers,9,22.0,57.1,1010.9,95.3,2.7,0.7042
Canola,12,1.4,28.8,1023.9,136.2,3.2,0.0
Barley,7,30.0,74.2,1016.6,154.6,6.4,0.5598
Sorghum,9,18.6,81.8,1015.8,149.0,1.0,0.7666
Canola,3,8.7,72.8,1012.8,19.1,0.7,0.0
Cotton,12,2.2,41.4,1011.4,113.7,3.6,0.0154
Sugar Beets,4,15.6,83.1,1018.2,24.5,2.2,0.0692
Hay & Forages,10,18.3,69.6,1013.7,72.7,0.0,0.3271
Cotton,7,29.5,72.3,1017.4,73.8,3.1,0.4142
Lettuce,10,15.7,65.0,1008.3,130.2,5.9,0.0
Sorghum,10,11.8,53.7,1018.0,46.1,5.2,0.0801
Lettuce,11,7.7,45.2,1011.6,48.9,4.6,0.0529
Cotton,5,20.4,71.4,1009.2,28.0,1.2,0.4728
Hay & Forages,12,4.9,62.9,1011.3,137.3,3.7,0.0484
Barley,2,-1.0,46.1,1009.5,35.8,2.4,0.0392
Soybeans,8,29.2,61.1,1016.7,203.8,2.1,0.6835
Dry Beans,4,17.3,72.3,1015.2,20.8,2.6,0.0899
Corn,3,5.5,57.5,1017.1,18.3,3.8,0.0754
Potatoes,3,3.3,56.7,1012.4,55.0,4.8,0.0069
Grapes,12,3.5,59.6,1021.0,96.9,3.1,0.0275
Sorghum,8,31.9,84.5,1016.9,70.4,3.0,0.2014
Barley,10,19.2,55.8,1009.8,110.4,2.3,0.1278
Hay & Forages,11,7.3,51.2,1014.4,102.5,7.8,0.0122
Tomatoes,11,8.9,69.2,1008.2,171.3,5.6,0.0223
Lettuce,4,12.8,58.6,1009.1,25.3,5.2,0.0231
Almonds,1,2.4,58.8,1011.0,31.2,1.9,0.0599
Dry Beans,4,18.5,75.8,1012.7,94.1,2.8,0.1929
Peanuts,10,14.3,36.1,1018.0,127.1,2.6,0.0551
Soybeans,2,1.7,60.3,1003.5,45.9,2.9,0.0
Barley,2,1.3,61.9,1016.2,106.9,1.5,0.0
Soybeans,5,24.0,64.4,1012.0,45.5,0.0,0.3231
Cotton,5,21.3,64.3,1013.8,16.0,4.0,0.2819
Lettuce,5,23.8,65.5,1005.2,75.0,0.0,0.6202
Rice,11,9.6,80.3,1013.6,90.9,1.9,0.1028
Soybeans,11,8.6,77.8,1010.0,172.8,2.9,0.0384
Peanuts,3,7.4,46.3,1004.0,0.0,2.6,0.055
Canola,9,26.1,72.5,1015.1,128.0,1.6,0.6602
Apples,11,10.0,72.2,1003.4,36.1,0.2,0.1039
Dry Beans,5,23.1,77.4,1012.8,37.0,1.3,0.3101
Potatoes,10,19.2,58.1,1014.5,107.7,6.3,0.3606
Almonds,10,16.9,57.7,1015.5,127.7,3.0,0.7067
Oranges,2,-2.1,60.6,1014.7,70.5,5.0,0.0195
Lettuce,5,20.8,48.2,1001.1,109.7,1.9,0.4444
Rice,10,15.3,43.8,1014.2,74.0,0.7,0.1179
Sunflowers,3,5.5,58.4,1020.8,3.4,5.0,0.0222
Soybeans,8,22.6,67.4,1016.7,85.6,3.7,0.4617
Soybeans,7,32.3,75.5,1013.7,104.4,3.1,0.7067
Peanuts,2,-2.4,63.1,1015.7,122.3,2.8,0.053
Potatoes,7,28.7,84.1,1013.9,66.3,0.0,0.4331
Potatoes,10,12.9,62.7,1020.7,56.7,1.9,0.169
Rice,3,9.5,50.1,1009.7,71.5,1.3,0.0398
Dry Beans,5,19.5,78.9,1011.3,54.8,2.6,0.3145
Rice,3,8.9,70.1,1020.0,3.4,0.1,0.0091
Wheat,7,28.9,87.5,1016.6,94.1,0.0,0.5576
Potatoes,9,21.5,68.1,1011.3,53.4,4.7,0.4862
Apples,11,8.0,72.3,1009.0,85.9,0.6,0.0771
Barley,10,15.2,62.0,1018.4,82.5,0.9,0.0369
Rice,5,22.5,80.4,1015.8,64.0,0.0,0.816
Dry Beans,6,33.0,83.8,1006.9,102.6,4.3,0.6577
Tomatoes,6,30.0,74.9,1022.9,26.1,3.1,0.3949
Oranges,10,15.8,75.3,1011.2,67.9,2.2,0.3408
Tomatoes,6,36.0,65.5,1009.7,7.1,6.5,0.0
Sugar Beets,2,4.0,79.5,1016.7,76.2,2.7,0.0
Corn,9,25.5,64.7,1011.2,165.8,5.1,0.3542
Sunflowers,3,8.0,52.6,1011.6,23.6,4.3,0.0
Cotton,8,28.1,63.0,1000.8,109.0,3.6,0.4168
Tomatoes,1,0.1,56.8,1006.0,59.7,1.0,0.0
Tomatoes,12,2.8,47.4,1009.4,71.1,4.4,0.0
Lettuce,10,16.7,62.5,1003.7,66.2,6.0,0.1508
Tomatoes,8,31.8,66.1,1012.2,103.9,5.0,0.729
Corn,2,1.8,75.0,1004.0,74.6,2.5,0.021
Barley,5,28.7,81.8,1008.2,105.4,2.3,0.9104
Canola,8,28.8,53.5,1007.6,71.6,5.3,0.4756
Tomatoes,9,22.5,73.0,1012.8,71.5,4.3,0.5981
Barley,3,9.4,49.7,1009.6,16.7,2.4,0.0
Apples,8,29.1,85.6,1012.7,106.5,0.0,0.6998
Cotton,6,24.5,77.5,1007.0,37.5,3.3,0.5327
Barley,8,27.5,78.7,1017.0,98.2,3.4,0.6983
Peanuts,12,11.4,58.0,1011.8,80.2,0.5,0.0269
Wheat,8,26.2,76.8,1013.3,70.6,0.8,0.7254
Grapes,7,33.8,84.6,1014.2,83.8,2.2,0.3186
Hay & Forages,2,3.5,63.5,1013.4,23.3,0.9,0.0223
Potatoes,11,6.9,44.2,1012.2,103.0,2.3,0.0448
Almonds,10,12.5,67.8,1008.5,76.5,3.3,0.4318
Tomatoes,8,32.6,76.5,1012.4,54.6,5.7,0.5567
Peanuts,10,20.2,65.3,1009.8,73.5,4.4,0.1898
Almonds,8,24.5,81.5,1013.3,101.2,2.5,0.7074
Sugar Beets,9,16.9,77.6,1006.7,117.1,1.8,0.4148
Rice,8,35.4,57.4,1008.6,146.5,7.3,0.1135
Cotton,9,21.2,62.7,1012.5,112.1,0.4,0.4545
Soybeans,5,25.6,69.8,1010.8,36.7,5.2,0.3487
Lettuce,2,2.8,60.2,1017.7,37.7,3.0,0.0
Dry Beans,5,20.8,59.1,1023.9,52.4,7.3,0.2234
Wheat,3,3.9,61.6,1025.2,66.4,3.1,0.0044
Tomatoes,11,10.9,52.4,1022.4,141.2,0.6,0.1223
Grapes,5,24.0,59.7,1011.5,43.4,3.3,0.2122
Peanuts,10,14.6,54.9,1015.7,69.5,1.8,0.1001
Peanuts,6,22.1,64.9,1003.2,116.9,4.1,0.4929
Soybeans,6,24.2,71.4,1021.0,0.6,2.2,0.0
Apples,1,-4.4,41.1,1006.9,45.7,5.6,0.0144
Canola,2,3.2,47.9,1012.9,15.8,7.9,0.0
Lettuce,12,-0.6,45.1,1017.1,88.4,3.5,0.0838
Hay & Forages,1,-2.3,63.2,1016.1,74.5,1.0,0.0
Apples,4,16.2,56.9,1013.6,34.7,3.6,0.1364
Rice,8,31.5,92.1,1014.2,79.4,2.4,0.211
Apples,2,7.9,59.0,1014.5,37.7,3.5,0.0
Potatoes,2,0.2,62.0,1009.8,84.7,0.9,0.0
Sorghum,8,23.5,73.5,1010.5,166.3,4.6,0.8897
Potatoes,10,15.9,76.0,1021.2,86.5,1.4,0.2678
Tomatoes,12,-0.7,65.3,1014.0,42.7,2.2,0.0
Sunflowers,2,1.5,57.7,1012.7,34.9,4.7,0.0285
Rice,4,9.8,59.2,1013.3,102.5,5.0,0.0849
Apples,11,3.5,47.1,1007.0,118.3,0.7,0.0
Sorghum,11,4.8,49.6,1009.0,83.3,4.8,0.0
Sorghum,4,16.6,52.4,1010.3,94.1,1.1,0.229
Peanuts,2,1.2,48.3,1014.3,26.0,4.6,0.0935
Rice,2,-0.1,52.1,1011.3,36.6,1.6,0.0
Sugar Beets,7,33.3,70.0,1009.8,204.5,0.8,0.0369
Hay & Forages,12,3.5,41.4,1013.0,74.2,5.3,0.0734
Rice,3,1.5,62.8,1013.5,14.0,0.5,0.1436
Wheat,11,9.9,55.1,1011.5,117.7,1.4,0.1581
Oranges,8,29.4,73.9,1009.5,220.4,4.8,0.312
Apples,10,14.7,53.8,1014.4,105.1,3.0,0.3299
Rice,3,9.8,39.8,1017.9,52.3,4.7,0.0004
Grapes,9,19.2,75.2,1013.6,95.9,4.4,0.5492
Lettuce,4,16.1,71.0,1009.2,64.1,4.3,0.1775
Dry Beans,6,23.1,57.4,1005.6,47.5,0.4,0.5177
Peanuts,7,30.9,74.4,1010.4,118.0,3.9,0.7501
Potatoes,8,25.2,94.2,1018.5,80.8,2.2,0.5544
Cotton,10,11.6,75.6,1005.5,67.1,1.5,0.1264
Sorghum,10,14.3,66.0,1009.6,96.2,1.8,0.2422
Tomatoes,4,13.7,75.2,1018.4,6.4,0.0,0.0
Hay & Forages,7,35.2,76.8,1017.8,85.2,2.7,0.1414
Soybeans,8,24.9,72.5,1012.5,143.4,3.5,0.5227
Rice,9,25.8,69.3,1010.7,94.0,3.4,0.4576
Sorghum,5,21.9,65.2,1011.4,77.7,3.7,0.2813
Almonds,6,30.2,73.8,1007.3,84.1,2.6,0.1401
Sorghum,10,14.4,57.6,1007.4,98.5,0.0,0.3188
Dry Beans,6,24.2,69.3,1012.7,30.2,3.7,0.445
Cotton,11,8.0,57.9,1005.2,49.8,1.4,0.0195
Dry Beans,1,-1.3,54.9,1012.8,287.3,4.8,0.0
Lettuce,12,0.5,60.6,1011.1,112.0,7.0,0.0727
Grapes,6,26.8,86.5,1003.8,80.4,1.9,0.4667
Lettuce,1,2.0,48.5,1009.7,62.8,4.0,0.0
Cotton,4,15.7,57.1,1015.3,105.9,0.0,0.5871
Cotton,4,16.3,60.0,1015.7,24.4,8.1,0.2595
Tomatoes,5,24.1,88.2,1008.6,47.6,2.3,0.208
Oranges,7,31.6,67.4,1008.6,136.9,2.8,0.2925
Wheat,11,7.1,45.6,1015.5,92.1,3.5,0.1048
Rice,9,23.1,74.2,1012.4,88.2,3.0,0.674
Apples,12,1.1,41.9,1020.1,95.1,4.4,0.0209
Apples,2,-2.2,62.3,1014.4,19.8,4.0,0.0
Sugar Beets,7,34.3,66.7,1017.7,91.9,1.0,0.0874
Soybeans,10,9.5,75.4,1011.1,67.2,0.0,0.0
Sorghum,10,18.2,72.3,1005.9,107.4,7.5,0.3626
Barley,4,14.0,56.3,1006.8,83.6,4.4,0.062
Potatoes,11,3.9,40.9,1010.5,62.3,1.1,0.0
Corn,1,-1.0,50.8,1011.4,43.6,3.4,0.0432
Grapes,3,1.6,61.5,1017.3,105.2,0.6,0.0681
Corn,4,13.7,73.8,1011.7,0.0,6.5,0.0
Canola,6,30.6,87.7,1023.0,28.7,2.1,0.1393
Grapes,9,21.1,65.2,1005.7,101.8,8.0,0.5096
Tomatoes,10,14.4,77.8,1015.0,103.4,8.2,0.1544
Tomatoes,4,11.9,81.0,1021.5,47.7,3.6,0.0146
Wheat,9,17.7,48.1,1010.6,96.4,5.8,0.689
Almonds,9,25.4,73.0,1021.3,70.5,0.2,0.5447
Sunflowers,2,-0.0,50.0,1007.8,15.1,1.0,0.0
Almonds,1,1.5,62.6,1005.9,18.1,1.1,0.0
Potatoes,4,20.5,53.0,1023.8,19.8,7.1,0.1724
Dry Beans,1,5.4,61.3,1018.8,42.5,2.3,0.0
Peanuts,9,23.9,73.9,1002.2,107.1,3.9,0.3759
Peanuts,9,19.0,65.5,1006.9,67.9,0.8,0.1463
Cotton,5,20.1,96.2,1013.6,25.8,0.7,0.4236
Canola,10,13.5,69.1,1012.8,135.8,1.5,0.3355
Peanuts,9,21.3,69.4,1009.4,79.9,5.0,0.216
Apples,7,30.2,69.6,1005.7,60.6,1.9,0.5493
Tomatoes,10,13.9,59.4,1013.5,79.1,1.8,0.191
Peanuts,6,25.9,63.7,1016.0,71.0,4.6,0.4771
Lettuce,10,15.6,78.4,1009.8,81.3,2.8,0.0746
Lettuce,8,29.8,62.2,1013.8,96.1,4.7,0.6562
Grapes,2,2.0,62.5,1001.8,9.5,0.0,0.0029
Rice,4,16.5,84.6,1012.3,53.3,0.0,0.3702
Rice,10,19.2,70.4,1004.7,163.1,2.1,0.3496
Tomatoes,6,31.0,77.2,1023.4,103.5,1.6,0.6103
Dry Beans,3,8.1,48.7,1004.9,55.0,3.5,0.0489
Wheat,4,13.9,53.0,1002.9,79.3,6.1,0.0752
Dry Beans,8,29.4,71.5,1005.7,68.3,3.9,0.6101
Potatoes,9,22.7,75.5,1014.8,152.6,3.6,0.6348
Canola,4,19.3,64.3,1007.0,110.7,5.1,0.3492
Sunflowers,12,4.7,55.5,1015.3,81.1,3.0,0.0083
Sugar Beets,6,19.3,79.0,1011.8,60.3,2.7,0.468
Peanuts,6,32.6,72.4,999.4,100.1,0.6,0.5719
Grapes,3,8.2,44.9,1005.4,22.4,2.5,0.0404
Wheat,6,23.8,83.8,1013.5,35.8,3.9,0.1566
Corn,7,32.3,70.2,1009.7,49.4,0.0,0.2424
Hay & Forages,9,21.2,74.1,1015.8,76.3,3.1,0.5065
Lettuce,3,10.3,56.6,1013.9,57.4,2.2,0.0
Barley,1,-1.5,53.0,1010.0,26.2,1.2,0.0
Peanuts,4,12.9,53.6,1011.9,88.3,4.8,0.0484
Potatoes,7,27.9,75.0,1020.7,135.2,0.0,0.6646
Canola,9,22.9,56.0,1022.4,62.0,6.7,0.5531
Sugar Beets,9,20.2,67.0,1009.3,117.9,7.5,0.4008
Rice,1,3.0,42.9,1007.5,69.7,4.2,0.0
Rice,3,2.9,74.6,1017.2,37.6,1.8,0.0034
Oranges,8,27.7,79.6,1015.8,90.5,3.1,0.4747
Sorghum,2,3.6,44.6,1010.0,2.5,4.5,0.0322
Grapes,4,16.1,55.2,1017.1,77.9,3.7,0.1303
Rice,3,7.5,68.1,1021.5,0.0,1.7,0.0142
Lettuce,3,6.4,58.6,1010.3,56.7,3.6,0.0
Potatoes,3,12.3,62.5,1003.7,2.2,4.6,0.0
Potatoes,1,0.9,74.4,1015.6,46.7,4.4,0.0
Wheat,3,5.0,64.8,1016.1,30.9,4.7,0.0329
Rice,3,8.1,40.5,1025.0,67.5,0.0,0.0612
Wheat,8,27.3,86.7,1006.4,145.3,2.1,0.6984
Cotton,8,23.4,61.3,1005.8,74.6,0.0,0.4818
Tomatoes,12,-4.6,41.5,1013.8,131.0,5.5,0.0
Sorghum,8,29.7,74.8,1016.7,139.9,0.9,0.5604
Wheat,6,25.8,94.9,1014.9,165.4,0.5,0.3437
Canola,8,25.6,75.3,1012.9,61.8,0.0,0.6932
Almonds,8,29.2,67.2,1005.9,53.1,3.9,0.266
Almonds,1,4.2,45.4,1008.5,53.7,4.4,0.0608
Canola,3,8.1,48.9,1011.5,102.7,5.0,0.0228
Almonds,7,31.3,89.2,998.3,61.5,3.6,0.1198
Canola,12,-1.9,61.7,1010.7,53.5,4.1,0.062
Apples,10,12.2,51.9,1005.4,90.9,0.8,0.3206
Rice,11,13.0,66.0,1011.2,36.3,4.6,0.05
Cotton,1,-1.7,57.4,1012.2,14.3,1.8,0.0249
Lettuce,6,23.0,66.3,1018.0,80.1,0.0,0.6487
Peanuts,8,25.6,61.2,1009.8,53.8,4.6,0.3597
Almonds,4,12.5,69.6,1016.3,30.5,4.3,0.0024
Cotton,1,0.6,48.3,1011.2,18.7,2.4,0.0
Wheat,11,6.1,57.3,1022.6,34.9,4.0,0.0831
Sunflowers,11,1.6,59.2,1024.1,133.2,4.7,0.0
Barley,12,3.2,66.2,1021.6,106.6,4.5,0.0
Sunflowers,3,4.6,63.9,1012.3,70.1,0.0,0.0865
Grapes,10,16.7,76.2,1014.0,114.9,3.9,0.3929
Peanuts,7,25.0,83.6,1009.4,96.0,6.0,0.5556
Rice,10,18.9,54.0,1014.2,105.5,1.4,0.3868
Sorghum,9,26.0,81.7,1021.1,165.8,1.3,0.879
Canola,11,7.4,52.5,1014.7,81.7,3.3,0.0
Barley,12,-4.1,58.4,1005.9,19.6,6.2,0.0788
Rice,10,18.2,69.5,1016.0,94.6,1.4,0.2832
Rice,9,24.9,68.7,1023.1,107.9,5.0,0.4326
Potatoes,11,12.6,75.5,1008.3,108.9,3.6,0.1189
Apples,2,1.6,57.3,1019.8,72.0,2.0,0.0
Sunflowers,6,30.5,64.9,1007.1,91.5,2.1,0.8126
Wheat,11,9.7,65.2,1010.3,113.4,4.6,0.1091
Potatoes,2,2.9,52.2,1014.1,16.9,3.0,0.0
Rice,10,15.0,58.6,1016.3,73.2,3.2,0.1754
Soybeans,1,-3.4,70.8,1019.2,29.8,5.4,0.0771
Sugar Beets,7,34.5,72.8,1011.2,61.5,4.4,0.0
Oranges,9,24.9,68.1,1018.1,107.6,2.5,0.4902
Almonds,6,28.1,83.6,1014.7,60.5,3.1,0.1078
Lettuce,12,-6.6,43.9,1013.9,51.1,5.6,0.0262
Sunflowers,8,28.4,75.8,1006.5,56.8,3.6,0.7601
Dry Beans,2,7.1,38.6,1024.4,52.7,0.0,0.0
Peanuts,5,22.3,72.5,1003.8,111.5,8.4,0.3568
Cotton,1,2.1,58.4,1008.5,95.0,2.2,0.0054
Barley,2,4.1,56.1,1013.2,38.8,1.0,0.0284
Barley,1,-3.3,71.9,1015.0,28.9,2.0,0.0211
Grapes,7,29.7,63.5,1018.3,62.8,3.2,0.4881
Peanuts,6,27.6,71.8,1016.4,52.5,0.9,0.4563
Wheat,8,28.2,59.4,1013.5,128.9,5.0,0.6708
Grapes,4,9.1,61.3,1013.6,71.8,2.7,0.0661
Peanuts,8,25.2,68.0,1011.6,72.9,1.0,0.5801
Apples,11,9.4,61.8,1019.7,106.2,0.0,0.1571
Oranges,1,2.6,68.8,1012.3,31.4,2.7,0.0557
Sorghum,1,4.1,39.5,1008.1,47.3,4.0,0.0372
Oranges,1,-0.1,43.9,1009.0,19.5,3.2,0.0762
Hay & Forages,11,5.2,55.5,1019.5,157.6,2.0,0.0631
Peanuts,5,23.9,68.7,1012.1,10.6,3.0,0.0563
Dry Beans,8,32.9,87.9,1012.4,108.0,2.4,0.5988
Cotton,2,-2.9,53.0,1013.4,129.7,0.7,0.0086
Wheat,10,13.8,65.6,1013.4,20.7,4.0,0.233
Canola,4,18.7,71.0,1011.0,49.9,2.9,0.2832
Grapes,4,16.4,56.2,1012.0,73.3,0.0,0.1379
Sunflowers,8,31.3,79.1,1011.1,80.2,3.5,0.7961
Potatoes,4,12.0,61.6,1013.8,78.2,2.6,0.1362
Soybeans,9,22.3,46.4,1013.3,83.6,4.7,0.3229
Cotton,12,2.0,58.8,1013.2,103.3,5.2,0.0
Dry Beans,2,1.4,64.5,1011.1,24.8,4.3,0.0422
Oranges,11,12.4,55.3,1014.5,69.3,1.5,0.1961
Tomatoes,3,5.3,48.2,1011.8,3.6,2.3,0.045
Sunflowers,2,7.6,45.7,1019.1,25.7,1.8,0.054
Cotton,1,-2.8,66.2,1015.9,27.2,4.8,0.0358
Sugar Beets,2,0.1,61.3,1014.7,45.3,0.9,0.0145
Wheat,1,1.7,63.2,1009.0,71.0,6.4,0.0
Grapes,11,3.4,55.4,1014.8,76.8,3.5,0.0
Oranges,8,29.0,73.6,1006.0,114.8,0.0,0.4687
Cotton,12,1.4,67.7,1011.3,108.1,4.4,0.0
Peanuts,3,5.6,62.8,1010.4,96.9,1.1,0.0
Lettuce,4,18.4,59.6,1015.7,0.0,5.1,0.0802
Potatoes,8,26.1,75.9,1015.1,88.7,0.0,0.6149
Oranges,8,25.9,63.9,1009.3,67.3,2.3,0.4643
Sorghum,10,18.5,81.6,1010.2,62.4,4.3,0.3098
Corn,5,26.7,66.5,1019.0,184.0,6.2,0.5692
Corn,4,16.4,57.4,1016.2,33.1,0.0,0.0734
Barley,4,13.0,61.6,1020.8,40.6,5.7,0.0
